concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
44836701	Follow-up examination, following radiotherapy	Observation	ICD9CM	4-dig billing V code		V67.1	19700101	20991231	
44824578	Syndactyly of fingers with fusion of bone	Condition	ICD9CM	5-dig billing code		755.12	19700101	20991231	
44827442	Paratyphoid fever A	Condition	ICD9CM	4-dig billing code		002.1	19700101	20991231	
44821434	Accident to watercraft causing other injury to swimmer	Condition	ICD9CM	4-dig billing E code		E831.5	19700101	20991231	
44835869	Visual discomfort	Condition	ICD9CM	5-dig billing code		368.13	19700101	20991231	
44824025	Malignant neoplasm of scapula and long bones of upper limb	Condition	ICD9CM	4-dig billing code		170.4	19700101	20991231	
44822072	Legally induced abortion, without mention of complication, incomplete	Condition	ICD9CM	5-dig billing code		635.91	19700101	20991231	
44833030	Need for prophylactic vaccination and inoculation against bacterial diseases	Observation	ICD9CM	3-dig nonbill V code		V03	19700101	20991231	
44836745	Other specified respiratory tuberculosis, bacteriological or histological examination not done	Condition	ICD9CM	5-dig billing code		012.81	19700101	20991231	
44836650	Unspecified organ or tissue replaced by transplant	Observation	ICD9CM	4-dig billing V code		V42.9	19700101	20991231	
44822829	West Nile Fever with encephalitis	Condition	ICD9CM	5-dig billing code		066.41	19700101	20991231	
44821515	Personal history of other (corrected) congenital malformations of genitourinary system	Observation	ICD9CM	5-dig billing V code		V13.62	20140701	20991231	
44827190	Delayed hemolytic transfusion reaction, incompatibility unspecified	Condition	ICD9CM	5-dig billing code		999.85	20131010	20991231	
44821147	Unspecified disorder of joint	Condition	ICD9CM	4-dig nonbill code		719.9	19700101	20991231	
44834839	Atony of bladder	Condition	ICD9CM	4-dig billing code		596.4	19700101	20991231	
44826976	Other symptoms involving digestive system	Condition	ICD9CM	5-dig billing code		787.99	19700101	20991231	
44828212	Open fracture of clavicle	Condition	ICD9CM	4-dig nonbill code		810.1	19700101	20991231	
44823411	Acrocephalosyndactyly	Condition	ICD9CM	5-dig billing code		755.55	19700101	20991231	
44824678	Closed fracture of upper end of forearm, unspecified	Condition	ICD9CM	5-dig billing code		813.00	19700101	20991231	
44826851	Lichen nitidus	Condition	ICD9CM	4-dig billing code		697.1	19700101	20991231	
44834068	Abrasion or friction burn of hip, thigh, leg, and ankle, infected	Condition	ICD9CM	4-dig billing code		916.1	19700101	20991231	
44830221	Diabetes mellitus of mother, complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication	Condition	ICD9CM	5-dig billing code		648.04	19700101	20991231	
44829202	Unspecified polyarthropathy or polyarthritis, multiple sites	Condition	ICD9CM	5-dig billing code		716.59	19700101	20991231	
44829255	Other anomalies of fallopian tubes and broad ligaments	Condition	ICD9CM	5-dig billing code		752.19	19700101	20991231	
44831704	Open wound of finger(s)	Condition	ICD9CM	3-dig nonbill code		883	19700101	20991231	
44837147	Major anomalies of jaw size, mandibular hypoplasia	Condition	ICD9CM	5-dig billing code		524.04	19700101	20991231	
44822963	Lymphocytosis (symptomatic)	Condition	ICD9CM	5-dig billing code		288.61	19700101	20991231	
44830411	Spina bifida occulta	Condition	ICD9CM	5-dig billing code		756.17	19700101	20991231	
44822344	Other open skull fracture with intracranial injury of other and unspecified nature, with no loss of consciousness	Condition	ICD9CM	5-dig billing code		803.91	19700101	20991231	
44824335	Other disorders of liver	Condition	ICD9CM	3-dig nonbill code		573	19700101	20991231	
44826716	Inguinal hernia, with gangrene, unilateral or unspecified (not specified as recurrent)	Condition	ICD9CM	5-dig billing code		550.00	19700101	20991231	
44827676	Unspecified hyperkinetic syndrome	Condition	ICD9CM	4-dig billing code		314.9	19700101	20991231	
44829039	Unspecified gastritis and gastroduodenitis, without mention of hemorrhage	Condition	ICD9CM	5-dig billing code		535.50	19700101	20991231	
44820549	Chickenpox	Condition	ICD9CM	3-dig nonbill code		052	19700101	20991231	
44828795	Diabetes with neurological manifestations, type II or unspecified type, not stated as uncontrolled	Condition	ICD9CM	5-dig billing code		250.60	19700101	20991231	
44821780	Neoplasm of uncertain behavior, site unspecified	Condition	ICD9CM	4-dig billing code		238.9	19700101	20991231	
44830601	Burn [any degree] involving 30-39 percent of body surface	Condition	ICD9CM	4-dig nonbill code		948.3	19700101	20991231	
44821928	Limited duction associated with other conditions	Condition	ICD9CM	5-dig billing code		378.63	19700101	20991231	
44835626	Chronic hepatitis C with hepatic coma	Condition	ICD9CM	5-dig billing code		070.44	19700101	20991231	
44821346	Injury to multiple blood vessels of abdomen and pelvis	Condition	ICD9CM	5-dig billing code		902.87	19700101	20991231	
44822409	Subdural hemorrhage following injury, with open intracranial wound	Condition	ICD9CM	4-dig nonbill code		852.3	19700101	20991231	
44832382	Other ill-defined heart diseases	Condition	ICD9CM	4-dig nonbill code		429.8	19700101	20991231	
44820646	Subacute myeloid leukemia, without mention of having achieved remission	Condition	ICD9CM	5-dig billing code		205.20	19700101	20991231	
44824012	Necatoriasis due to necator americanus	Condition	ICD9CM	4-dig billing code		126.1	19700101	20991231	
44820700	Acquired hemophilia	Condition	ICD9CM	5-dig billing code		286.52	20131001	20991231	
44834853	Vaginal enterocele, congenital or acquired	Condition	ICD9CM	4-dig billing code		618.6	19700101	20991231	
44832227	Schizophrenic disorders, residual type, subchronic	Condition	ICD9CM	5-dig billing code		295.61	19700101	20991231	
44832119	Malignant neoplasm of cecum	Condition	ICD9CM	4-dig billing code		153.4	19700101	20991231	
44819755	Excessive dental attrition [approximal wear] [occlusal wear]	Condition	ICD9CM	4-dig nonbill code		521.1	19700101	20991231	
44827981	Delayed and secondary postpartum hemorrhage, delivered, with mention of postpartum complication	Condition	ICD9CM	5-dig billing code		666.22	19700101	20991231	
44821854	Variants of migraine, not elsewhere classified, with intractable migraine, so stated, with status migrainosus	Condition	ICD9CM	5-dig billing code		346.23	19700101	20991231	
44836607	Personal history of pre-term labor	Observation	ICD9CM	5-dig billing V code		V13.21	19700101	20991231	
44820447	Fitting and adjustment of hearing aid	Procedure	ICD9CM	4-dig billing V code		V53.2	19700101	20991231	
44832759	Closed fracture of surgical neck of humerus	Condition	ICD9CM	5-dig billing code		812.01	19700101	20991231	
44836706	Laboratory examination	Measurement	ICD9CM	4-dig nonbill V code		V72.6	19700101	20991231	
44832310	Chorioretinal scars	Observation	ICD9CM	4-dig nonbill code		363.3	19700101	20991231	
44836973	Somatoform disorders	Condition	ICD9CM	4-dig nonbill code		300.8	19700101	20991231	
44824753	Injury to other specified branches of celiac axis	Condition	ICD9CM	5-dig billing code		902.24	19700101	20991231	
44821498	Personal history of malignant neoplasm of esophagus	Observation	ICD9CM	5-dig billing V code		V10.03	19700101	20991231	
44826494	Catatonic type schizophrenia, unspecified	Condition	ICD9CM	5-dig billing code		295.20	19700101	20991231	
44820632	Hodgkin's disease, mixed cellularity, unspecified site, extranodal and solid organ sites	Condition	ICD9CM	5-dig billing code		201.60	19700101	20991231	
44825759	Hirschsprung's disease and other congenital functional disorders of colon	Condition	ICD9CM	4-dig billing code		751.3	19700101	20991231	
44828908	Other iris atrophy	Condition	ICD9CM	5-dig billing code		364.59	19700101	20991231	
44826466	Nutritional marasmus	Condition	ICD9CM	3-dig billing code		261	19700101	20991231	
44834494	Malignant neoplasm of corpus uteri, except isthmus	Condition	ICD9CM	4-dig billing code		182.0	19700101	20991231	
44822556	Fall on stairs or ladders in water transport injuring dockers, stevedores	Condition	ICD9CM	4-dig billing E code		E833.6	19700101	20991231	
44835486	Fitting and adjustment of prosthetic device and implant	Procedure	ICD9CM	3-dig nonbill V code		V52	19700101	20991231	
44825137	Leprosy	Condition	ICD9CM	3-dig nonbill code		030	19700101	20991231	
44830438	Cardiac arrest of newborn	Condition	ICD9CM	5-dig billing code		779.85	19700101	20991231	
44837464	Closed fracture of base of skull with intracranial injury of other and unspecified nature, with concussion, unspecified	Condition	ICD9CM	5-dig billing code		801.49	19700101	20991231	
44821181	Nonallopathic lesions, rib cage	Condition	ICD9CM	4-dig billing code		739.8	19700101	20991231	
44835534	Screening examination for yaws	Measurement	ICD9CM	4-dig billing V code		V74.6	19700101	20991231	
44834053	Injury to splenic vein	Condition	ICD9CM	5-dig billing code		902.34	19700101	20991231	
44824789	Full-thickness skin loss [third degree, not otherwise specified] of forearm	Condition	ICD9CM	5-dig billing code		943.31	19700101	20991231	
44832500	Chronic salpingitis and oophoritis	Condition	ICD9CM	4-dig billing code		614.1	19700101	20991231	
44824529	Acute osteomyelitis, ankle and foot	Condition	ICD9CM	5-dig billing code		730.07	19700101	20991231	
44823739	Sulfonamides causing adverse effects in therapeutic use	Observation	ICD9CM	4-dig billing E code		E931.0	19700101	20991231	
44823557	Open wound of external ear, without mention of complication	Condition	ICD9CM	4-dig nonbill code		872.0	19700101	20991231	
44820013	Congenital anomalies of genital organs	Condition	ICD9CM	3-dig nonbill code		752	19700101	20991231	
44831489	Osteoarthrosis, unspecified whether generalized or localized, site unspecified	Condition	ICD9CM	5-dig billing code		715.90	19700101	20991231	
44833373	Panhypopituitarism	Condition	ICD9CM	4-dig billing code		253.2	19700101	20991231	
44825114	Tuberculosis of bladder, bacteriological or histological examination unknown (at present)	Condition	ICD9CM	5-dig billing code		016.12	19700101	20991231	
44834026	Traumatic pneumothorax without mention of open wound into thorax	Condition	ICD9CM	4-dig billing code		860.0	19700101	20991231	
44827476	Tuberculosis of epididymis, bacteriological or histological examination unknown (at present)	Condition	ICD9CM	5-dig billing code		016.42	19700101	20991231	
44834063	Superficial foreign body (splinter) of face, neck, and scalp except eye, without major open wound, infected	Condition	ICD9CM	4-dig billing code		910.7	19700101	20991231	
44822560	Explosion, fire, or burning in watercraft, occupant of military watercraft, any type	Condition	ICD9CM	4-dig billing E code		E837.7	20021001	20991231	
44822568	Accident involving spacecraft injuring other person	Condition	ICD9CM	4-dig billing E code		E845.9	19700101	20991231	
44827585	Subacute myeloid leukemia, in relapse	Condition	ICD9CM	5-dig billing code		205.22	19700101	20991231	
44835008	Lateral epicondylitis	Condition	ICD9CM	5-dig billing code		726.32	19700101	20991231	
44831352	Mucous polyp of cervix	Condition	ICD9CM	4-dig billing code		622.7	19700101	20991231	
44830560	Late effect of tendon injury	Condition	ICD9CM	4-dig billing code		905.8	19700101	20991231	
44829875	Hemorrhage and infarction of thyroid	Condition	ICD9CM	4-dig billing code		246.3	19700101	20991231	
44827251	Other agents affecting blood constituents causing adverse effects in therapeutic use	Condition	ICD9CM	4-dig billing E code		E934.8	19700101	20991231	
44828669	Staphylococcal septicemia	Condition	ICD9CM	4-dig nonbill code		038.1	19700101	20991231	
44836511	Other motor vehicle nontraffic accident of other and unspecified nature injuring driver of motor vehicle other than motorcycle	Condition	ICD9CM	4-dig billing E code		E825.0	19700101	20991231	
44831001	Malignant histiocytosis, lymph nodes of head, face, and neck	Condition	ICD9CM	5-dig billing code		202.31	19700101	20991231	
44834736	Cerebral artery occlusion, unspecified without mention of cerebral infarction	Condition	ICD9CM	5-dig billing code		434.90	19700101	20991231	
44831578	Unspecified hematological disorder specific to newborn	Condition	ICD9CM	4-dig billing code		776.9	19700101	20991231	
44830931	Herpes simplex with other specified complications	Condition	ICD9CM	5-dig billing code		054.79	19700101	20991231	
44820371	Personal history of malignant neoplasm of prostate	Observation	ICD9CM	5-dig billing V code		V10.46	19700101	20991231	
44819397	Gummata and ulcers due to yaws	Condition	ICD9CM	4-dig billing code		102.4	19700101	20991231	
44829238	Anencephalus and similar anomalies	Condition	ICD9CM	3-dig nonbill code		740	19700101	20991231	
44834721	Acute myocardial infarction of other lateral wall, subsequent episode of care	Condition	ICD9CM	5-dig billing code		410.52	19700101	20991231	
44829467	Toxic effect of other substances, chiefly nonmedicinal as to source	Condition	ICD9CM	3-dig nonbill code		989	19700101	20991231	
44831257	Atherosclerosis of other specified arteries	Condition	ICD9CM	4-dig billing code		440.8	19700101	20991231	
44837015	Narcolepsy, with cataplexy	Condition	ICD9CM	5-dig billing code		347.01	19700101	20991231	
44831060	Unspecified disorder of immune mechanism	Condition	ICD9CM	4-dig billing code		279.9	19700101	20991231	
44832242	Histrionic personality disorder, unspecified	Condition	ICD9CM	5-dig billing code		301.50	19700101	20991231	
44825841	Open fracture of mandible, multiple sites	Condition	ICD9CM	5-dig billing code		802.39	19700101	20991231	
44821677	Postherpetic polyneuropathy	Condition	ICD9CM	5-dig billing code		053.13	19700101	20991231	
44830345	Palindromic rheumatism, shoulder region	Condition	ICD9CM	5-dig billing code		719.31	19700101	20991231	
44832624	Unspecified crystal arthropathy, forearm	Condition	ICD9CM	5-dig billing code		712.93	19700101	20991231	
44833860	Unspecified osteomyelitis, site unspecified	Condition	ICD9CM	5-dig billing code		730.20	19700101	20991231	
44832598	Carbuncle and furuncle of leg, except foot	Condition	ICD9CM	4-dig billing code		680.6	19700101	20991231	
